date,location,description,LST_diff_1km,NDVI,NDWI,VH_gamma0,VV_gamma0
2020-09-10,field2,ripe/harvest (yellow),9.467,0.233,-0.489,-15.419,-10.437
2020-09-11,field2,ripe/harvest (yellow),9.467,0.032,-0.121,-16.073,-10.952
2020-09-12,field2,ripe/harvest (yellow),11.282,0.032,-0.121,-16.156,-10.614
2020-09-13,field2,ripe/harvest (yellow),11.282,0.032,-0.121,-16.156,-10.614
2020-09-14,field2,ripe/harvest (yellow),11.282,0.032,-0.121,-16.156,-10.614
2020-09-15,field2,ripe/harvest (yellow),11.282,0.032,-0.121,-16.156,-10.614
2020-09-16,field2,ripe/harvest (yellow),18.029,0.13,-0.29,-16.156,-10.614
2020-09-17,field2,ripe/harvest (yellow),14.32,0.13,-0.29,-16.156,-10.614
2020-09-18,field2,ripe/harvest (yellow),13.399,0.13,-0.29,-18.678,-12.95
2020-09-19,field2,ripe/harvest (yellow),13.399,0.13,-0.29,-18.678,-12.95
2020-09-20,field2,ripe/harvest (yellow),15.548,0.13,-0.29,-18.678,-12.95
2020-09-21,field2,ripe/harvest (yellow),14.09,0.182,-0.348,-18.678,-12.95
2020-09-22,field2,ripe/harvest (yellow),14.09,0.182,-0.348,-18.678,-12.95
2020-09-23,field2,ripe/harvest (yellow),15.301,0.182,-0.348,-17.264,-12.116
2020-09-24,field2,ripe/harvest (yellow),15.301,0.182,-0.348,-17.768,-12.106
2020-09-25,field2,ripe/harvest (yellow),8.742,0.182,-0.348,-17.768,-12.106
2020-09-26,field2,ripe/harvest (yellow),8.742,0.182,-0.348,-17.768,-12.106
2020-09-27,field2,ripe/harvest (yellow),13.973,0.182,-0.348,-17.768,-12.106
2020-09-28,field2,ripe/harvest (yellow),15.043,0.182,-0.348,-17.768,-12.106
2020-09-29,field2,ripe/harvest (yellow),18.932,0.182,-0.348,-17.768,-12.106
2020-09-30,field2,ripe/harvest (yellow),18.95,0.182,-0.348,-18.18,-12.319
2020-10-01,field2,ripe/harvest (yellow),13.4,0.127,-0.284,-18.18,-12.319
2020-10-02,field2,ripe/harvest (yellow),16.654,0.127,-0.284,-18.18,-12.319
2020-10-03,field2,ripe/harvest (yellow),11.501,0.127,-0.284,-18.18,-12.319
2020-10-04,field2,ripe/harvest (yellow),16.18,0.127,-0.284,-18.18,-12.319
2020-10-05,field2,ripe/harvest (yellow),21.618,0.127,-0.284,-17.684,-12.337
2020-10-06,field2,ripe/harvest (yellow),22.926,0.155,-0.366,-18.885,-12.867
2020-10-07,field2,ripe/harvest (yellow),22.926,0.155,-0.366,-18.885,-12.867
2020-10-08,field2,ripe/harvest (yellow),22.926,0.155,-0.366,-18.885,-12.867
2020-10-09,field2,ripe/harvest (yellow),22.926,0.155,-0.366,-18.885,-12.867
2020-10-10,field2,ripe/harvest (yellow),22.926,0.155,-0.366,-18.885,-12.867
2020-10-11,field2,ripe/harvest (yellow),17.396,0.132,-0.351,-18.885,-12.867
2020-10-12,field2,ripe/harvest (yellow),21.869,0.132,-0.351,-19.956,-14.118
2020-10-13,field2,ripe/harvest (yellow),20.079,0.132,-0.351,-19.956,-14.118
2020-10-14,field2,ripe/harvest (yellow),17.985,0.132,-0.351,-19.956,-14.118
2020-10-15,field2,ripe/harvest (yellow),14.657,0.132,-0.351,-19.956,-14.118
2020-10-16,field2,ripe/harvest (yellow),19.764,0.086,-0.308,-19.956,-14.118
2020-10-17,field2,ripe/harvest (yellow),20.415,0.086,-0.308,-18.237,-12.08
2020-10-18,field2,ripe/harvest (yellow),23.61,0.086,-0.308,-19.302,-12.859
2020-10-19,field2,ripe/harvest (yellow),18.926,0.086,-0.308,-19.302,-12.859
2020-10-20,field2,ripe/harvest (yellow),20.275,0.086,-0.308,-19.302,-12.859
2020-10-21,field2,ripe/harvest (yellow),20.275,0.043,-0.26,-19.302,-12.859
2020-10-22,field2,ripe/harvest (yellow),12.833,0.043,-0.26,-19.302,-12.859
2020-10-23,field2,ripe/harvest (yellow),14.103,0.043,-0.26,-19.302,-12.859
2020-10-24,field2,ripe/harvest (yellow),15.43,0.043,-0.26,-19.489,-12.697
2020-10-25,field2,ripe/harvest (yellow),8.259,0.043,-0.26,-19.489,-12.697
2020-10-26,field2,ripe/harvest (yellow),8.259,0.049,-0.283,-19.489,-12.697
2020-10-27,field2,ripe/harvest (yellow),21.593,0.049,-0.283,-19.489,-12.697
2020-10-28,field2,ripe/harvest (yellow),16.766,0.049,-0.283,-19.489,-12.697
2020-10-29,field2,ripe/harvest (yellow),16.308,0.049,-0.283,-18.556,-12.283
2020-10-30,field2,ripe/harvest (yellow),15.154,0.049,-0.283,-19.814,-12.829
2020-10-31,field2,ripe/harvest (yellow),14.633,0.05,-0.274,-19.814,-12.829
2020-11-01,field2,ripe/harvest (yellow),16.067,0.05,-0.274,-19.814,-12.829
2020-11-02,field2,ripe/harvest (yellow),5.48,0.05,-0.274,-19.814,-12.829
2020-11-03,field2,ripe/harvest (yellow),12.577,0.05,-0.274,-19.814,-12.829
2020-11-16,field2,winter flooded,4.988,0.048,-0.18,-22.481,-15.347
2020-11-17,field2,winter flooded,4.988,0.048,-0.18,-21.816,-13.555
2020-11-18,field2,winter flooded,4.988,0.048,-0.18,-21.816,-13.555
2020-11-19,field2,winter flooded,4.988,0.048,-0.18,-21.816,-13.555
2020-11-20,field2,winter flooded,3.671,0.035,-0.019,-21.816,-13.555
2020-11-21,field2,winter flooded,4.308,0.035,-0.019,-21.816,-13.555
2020-11-22,field2,winter flooded,4.308,0.035,-0.019,-22.782,-17.271
2020-11-23,field2,winter flooded,4.308,0.035,-0.019,-25.091,-18.503
2020-11-24,field2,winter flooded,4.679,0.035,-0.019,-25.091,-18.503
2020-11-25,field2,winter flooded,2.957,0.011,0.133,-25.091,-18.503
2020-11-26,field2,winter flooded,3.117,0.011,0.133,-25.091,-18.503
2020-11-27,field2,winter flooded,3.162,0.011,0.133,-25.091,-18.503
2020-11-28,field2,winter flooded,3.989,0.011,0.133,-25.091,-18.503
2020-11-29,field2,winter flooded,4.66,0.011,0.133,-27.26,-22.661
2020-11-30,field2,winter flooded,7.289,0.006,0.196,-27.26,-22.661
2020-12-01,field2,winter flooded,4.294,0.006,0.196,-27.26,-22.661
2020-12-02,field2,winter flooded,3.123,0.006,0.196,-27.26,-22.661
2020-12-03,field2,winter flooded,3.181,0.006,0.196,-27.26,-22.661
2020-12-04,field2,winter flooded,2.359,0.006,0.196,-25.254,-21.091
2020-12-05,field2,winter flooded,1.008,-0.008,0.226,-29.014,-22.363
2020-12-06,field2,winter flooded,1.008,-0.008,0.226,-29.014,-22.363
2020-12-07,field2,winter flooded,3.535,-0.008,0.226,-29.014,-22.363
2020-12-08,field2,winter flooded,4.095,-0.008,0.226,-29.014,-22.363
2020-12-09,field2,winter flooded,2.346,-0.008,0.226,-29.014,-22.363
2020-12-10,field2,winter flooded,2.449,0.006,0.222,-29.014,-22.363
2020-12-11,field2,winter flooded,2.449,0.006,0.222,-28.13,-23.731
2020-12-12,field2,winter flooded,2.449,0.006,0.222,-28.13,-23.731
2020-12-13,field2,winter flooded,2.449,0.006,0.222,-28.13,-23.731
2020-12-14,field2,winter flooded,2.193,0.006,0.222,-28.13,-23.731
2020-12-15,field2,winter flooded,2.193,0.006,0.222,-28.13,-23.731
2020-12-16,field2,winter flooded,2.193,0.006,0.222,-25.162,-21.596
2020-12-17,field2,winter flooded,2.193,0.006,0.222,-28.467,-23.745
2020-12-18,field2,winter flooded,0.161,0.006,0.222,-28.467,-23.745
2020-12-19,field2,winter flooded,0.161,0.006,0.222,-28.467,-23.745
2020-12-20,field2,winter flooded,0.161,-0.007,0.168,-28.467,-23.745
2020-12-21,field2,winter flooded,0.161,-0.007,0.168,-28.467,-23.745
2020-12-22,field2,winter flooded,0.161,-0.007,0.168,-28.467,-23.745
2020-12-23,field2,winter flooded,0.161,-0.007,0.168,-27.814,-19.307
2020-12-24,field2,winter flooded,0.161,-0.007,0.168,-27.814,-19.307
2020-12-25,field2,winter flooded,0.161,-0.007,0.168,-27.814,-19.307
2020-12-26,field2,winter flooded,4.56,-0.007,0.168,-27.814,-19.307
2020-12-27,field2,winter flooded,4.56,-0.007,0.168,-27.814,-19.307
2020-12-28,field2,winter flooded,4.56,-0.007,0.168,-25.209,-16.552
2020-12-29,field2,winter flooded,-0.929,-0.007,0.168,-29.038,-20.289
2020-12-30,field2,winter flooded,-0.929,-0.006,0.272,-29.038,-20.289
2020-12-31,field2,winter flooded,-0.929,-0.006,0.272,-29.038,-20.289
2021-01-01,field2,winter flooded,-0.929,-0.006,0.272,-29.038,-20.289
2021-01-02,field2,winter flooded,-0.929,-0.006,0.272,-29.038,-20.289
2021-01-03,field2,winter flooded,-0.929,-0.006,0.272,-29.038,-20.289
2021-01-04,field2,winter flooded,-0.929,-0.006,0.272,-27.434,-18.837
2021-01-05,field2,winter flooded,-0.929,-0.006,0.272,-27.434,-18.837
2021-01-06,field2,winter flooded,-0.929,-0.006,0.272,-27.434,-18.837
2021-01-07,field2,winter flooded,-0.929,-0.006,0.272,-27.434,-18.837
2021-01-08,field2,winter flooded,-0.929,-0.006,0.272,-27.434,-18.837
2021-01-09,field2,winter flooded,-0.929,-0.008,0.233,-24.971,-16.763
2021-01-11,field2,fallow,-0.929,-0.008,0.233,-28.95,-23.869
2021-01-12,field2,fallow,-0.929,-0.008,0.233,-28.95,-23.869
2021-01-13,field2,fallow,-0.929,-0.008,0.233,-28.95,-23.869
2021-01-14,field2,fallow,-0.929,-0.007,0.218,-28.95,-23.869
2021-01-15,field2,fallow,-0.325,-0.007,0.218,-28.95,-23.869
2021-01-16,field2,fallow,-0.325,-0.007,0.218,-27.641,-21.663
2021-01-17,field2,fallow,2.361,-0.007,0.218,-27.641,-21.663
2021-01-18,field2,fallow,2.361,-0.007,0.218,-27.641,-21.663
2021-01-19,field2,fallow,0.742,0.009,0.163,-27.641,-21.663
2021-01-20,field2,fallow,4.47,0.009,0.163,-27.641,-21.663
2021-01-21,field2,fallow,1.392,0.009,0.163,-24.445,-19.158
2021-01-22,field2,fallow,1.392,0.009,0.163,-27.543,-17.643
2021-01-23,field2,fallow,1.392,0.009,0.163,-27.543,-17.643
2021-01-24,field2,fallow,1.392,0.009,0.163,-27.543,-17.643
2021-01-25,field2,fallow,1.392,0.009,0.163,-27.543,-17.643
2021-01-26,field2,fallow,1.392,0.009,0.163,-27.543,-17.643
2021-01-27,field2,fallow,1.392,0.009,0.163,-27.543,-17.643
2021-01-28,field2,fallow,1.392,0.009,0.163,-26.421,-17.788
2021-01-29,field2,fallow,1.392,0.009,0.163,-26.421,-17.788
2021-01-30,field2,fallow,1.392,0.009,0.163,-26.421,-17.788
2021-01-31,field2,fallow,1.392,0.009,0.163,-26.421,-17.788
2021-02-01,field2,fallow,1.392,0.009,0.163,-26.421,-17.788
2021-02-02,field2,fallow,1.392,0.009,0.163,-23.856,-14.51
2021-02-03,field2,fallow,1.392,0.009,0.163,-27.838,-17.771
2021-02-04,field2,fallow,1.691,0.009,0.163,-27.838,-17.771
2021-02-05,field2,fallow,5.312,0.009,0.163,-27.838,-17.771
2021-02-06,field2,fallow,2.483,0.009,0.163,-27.838,-17.771
2021-02-07,field2,fallow,4.517,0.009,0.163,-27.838,-17.771
2021-02-08,field2,fallow,4.517,0.009,0.163,-27.838,-17.771
2021-02-09,field2,fallow,4.517,0.009,0.163,-25.829,-18.159
2021-02-10,field2,fallow,4.517,0.009,0.163,-25.829,-18.159
2021-02-11,field2,fallow,4.517,0.009,0.163,-25.829,-18.159
2021-02-12,field2,fallow,4.517,0.009,0.163,-25.829,-18.159
2021-02-13,field2,fallow,4.517,0.016,0.101,-25.829,-18.159
2021-02-14,field2,fallow,4.517,0.016,0.101,-22.66,-17.034
2021-02-15,field2,fallow,4.517,0.016,0.101,-24.404,-14.592
2021-02-16,field2,fallow,4.517,0.016,0.101,-24.404,-14.592
2021-02-17,field2,fallow,1.856,0.016,0.101,-24.404,-14.592
2021-02-18,field2,fallow,1.856,0.016,0.101,-24.404,-14.592
2021-02-19,field2,fallow,1.856,0.016,0.101,-24.404,-14.592
2021-02-20,field2,fallow,1.856,0.016,0.101,-24.404,-14.592
2021-02-21,field2,fallow,8.303,0.016,0.101,-23.463,-14.315
2021-02-22,field2,fallow,1.648,0.016,0.101,-23.463,-14.315
2021-02-23,field2,fallow,9.385,0.036,-0.016,-23.463,-14.315
2021-02-24,field2,fallow,6.13,0.036,-0.016,-23.463,-14.315
2021-02-25,field2,fallow,6.13,0.036,-0.016,-23.463,-14.315
2021-02-26,field2,fallow,15.477,0.036,-0.016,-18.787,-9.955
2021-02-27,field2,fallow,15.477,0.036,-0.016,-18.761,-10.161
2021-02-28,field2,fallow,14.432,0.042,-0.115,-18.761,-10.161
2021-03-01,field2,fallow,16.245,0.042,-0.115,-18.761,-10.161
2021-03-02,field2,fallow,9.651,0.042,-0.115,-18.761,-10.161
2021-03-03,field2,fallow,9.651,0.042,-0.115,-18.761,-10.161
2021-03-04,field2,fallow,12.445,0.042,-0.115,-18.761,-10.161
2021-03-05,field2,fallow,8.291,0.035,-0.132,-18.303,-9.334
2021-03-06,field2,fallow,8.291,0.035,-0.132,-18.303,-9.334
2021-03-07,field2,fallow,14.221,0.035,-0.132,-18.303,-9.334
2021-03-08,field2,fallow,14.221,0.035,-0.132,-18.303,-9.334
2021-03-09,field2,fallow,14.221,0.035,-0.132,-18.303,-9.334
2021-03-10,field2,fallow,14.221,0.035,-0.132,-16.843,-7.715
2021-03-11,field2,fallow,14.221,0.035,-0.132,-18.775,-9.76
2021-03-12,field2,fallow,15.783,0.035,-0.132,-18.775,-9.76
2021-03-13,field2,fallow,19.912,0.035,-0.132,-18.775,-9.76
2021-03-14,field2,fallow,19.912,0.035,-0.132,-18.775,-9.76
2021-03-15,field2,fallow,19.912,0.035,-0.132,-18.775,-9.76
2021-03-16,field2,fallow,15.054,0.035,-0.132,-18.775,-9.76
2021-03-17,field2,fallow,15.054,0.035,-0.132,-19.048,-9.836
2021-03-18,field2,fallow,15.054,0.035,-0.132,-19.048,-9.836
2021-03-19,field2,fallow,15.054,0.035,-0.132,-19.048,-9.836
2021-03-20,field2,fallow,15.054,0.037,-0.131,-19.048,-9.836
2021-03-21,field2,fallow,13.151,0.037,-0.131,-19.048,-9.836
2021-03-22,field2,fallow,13.151,0.037,-0.131,-17.799,-7.738
2021-03-23,field2,fallow,13.102,0.037,-0.131,-19.296,-9.274
2021-03-24,field2,fallow,12.511,0.037,-0.131,-19.296,-9.274
2021-03-25,field2,fallow,12.511,0.04,-0.183,-19.296,-9.274
2021-03-26,field2,fallow,17.221,0.04,-0.183,-19.296,-9.274
2021-03-27,field2,fallow,24.984,0.04,-0.183,-19.296,-9.274
2021-03-28,field2,fallow,22.324,0.04,-0.183,-19.296,-9.274
2021-03-29,field2,fallow,14.795,0.04,-0.183,-21.982,-11.361
2021-03-30,field2,fallow,16.45,0.049,-0.211,-21.982,-11.361
2021-04-02,field2,fallow,24.009,0.049,-0.211,-21.982,-11.361
2021-04-03,field2,fallow,20.181,0.049,-0.211,-23.371,-11.749
2021-04-04,field2,fallow,19.151,0.049,-0.211,-25.348,-13.581
2021-04-05,field2,fallow,21.816,0.049,-0.211,-25.348,-13.581
2021-04-06,field2,fallow,26.832,0.049,-0.211,-25.348,-13.581
2021-04-07,field2,fallow,19.589,0.049,-0.211,-25.348,-13.581
2021-04-08,field2,fallow,25.28,0.049,-0.211,-25.348,-13.581
2021-04-09,field2,fallow,27.311,0.038,-0.192,-25.348,-13.581
2021-04-10,field2,fallow,21.411,0.038,-0.192,-23.938,-13.089
2021-04-11,field2,fallow,25.354,0.038,-0.192,-23.938,-13.089
2021-04-12,field2,fallow,24.565,0.038,-0.192,-23.938,-13.089
2021-04-13,field2,fallow,19.465,0.038,-0.192,-23.938,-13.089
2021-04-14,field2,fallow,24.778,0.031,-0.153,-23.938,-13.089
2021-04-15,field2,fallow,21.566,0.031,-0.153,-18.445,-9.804
2021-04-16,field2,fallow,28.992,0.031,-0.153,-18.929,-10.098
2021-04-17,field2,fallow,25.145,0.031,-0.153,-18.929,-10.098
2021-04-18,field2,fallow,30.324,0.031,-0.153,-18.929,-10.098
2021-04-19,field2,fallow,30.324,0.03,-0.145,-18.929,-10.098
2021-04-20,field2,fallow,16.992,0.03,-0.145,-18.929,-10.098
2021-04-21,field2,fallow,24.96,0.03,-0.145,-18.929,-10.098
2021-04-29,field2,growing season flooding,29.158,0.03,-0.145,-18.896,-10.081
2021-04-30,field2,growing season flooding,29.158,0.03,-0.145,-18.896,-10.081
2021-05-01,field2,growing season flooding,29.158,0.03,-0.145,-18.896,-10.081
2021-05-02,field2,growing season flooding,29.158,0.03,-0.145,-18.896,-10.081
2021-05-03,field2,growing season flooding,18.793,0.03,-0.145,-18.896,-10.081
2021-05-04,field2,growing season flooding,20.933,0.022,-0.136,-18.406,-9.353
2021-05-05,field2,growing season flooding,24.194,0.022,-0.136,-18.406,-9.353
2021-05-06,field2,growing season flooding,11.883,0.022,-0.136,-18.406,-9.353
2021-05-07,field2,growing season flooding,16.451,0.022,-0.136,-18.406,-9.353
2021-05-08,field2,growing season flooding,16.451,0.022,-0.136,-18.406,-9.353
2021-05-09,field2,growing season flooding,8.782,0.022,-0.136,-19.05,-9.836
2021-05-10,field2,growing season flooding,13.571,0.022,-0.136,-20.995,-11.167
2021-05-11,field2,growing season flooding,17.274,0.022,-0.136,-20.995,-11.167
2021-05-12,field2,growing season flooding,15.007,0.022,-0.136,-20.995,-11.167
2021-05-13,field2,growing season flooding,12.855,0.022,-0.136,-20.995,-11.167
2021-05-14,field2,growing season flooding,11.024,0.012,0.037,-20.995,-11.167
2021-05-15,field2,growing season flooding,11.024,0.012,0.037,-20.995,-11.167
2021-05-16,field2,growing season flooding,11.024,0.012,0.037,-25.784,-16.444
2021-05-17,field2,growing season flooding,11.078,0.012,0.037,-25.784,-16.444
2021-05-18,field2,growing season flooding,12.921,0.012,0.037,-25.784,-16.444
2021-05-19,field2,growing season flooding,9.869,0.019,0.096,-25.784,-16.444
2021-05-20,field2,growing season flooding,10.376,0.019,0.096,-25.784,-16.444
2021-05-21,field2,growing season flooding,10.376,0.019,0.096,-25.138,-15.28
2021-05-22,field2,growing season flooding,11.899,0.019,0.096,-29.201,-23.118
2021-05-23,field2,growing season flooding,11.899,0.019,0.096,-29.201,-23.118
2021-07-22,field2,green,8.908,0.174,-0.596,-20.494,-15.435
2021-07-23,field2,green,10.14,0.164,-0.609,-20.494,-15.435
2021-07-24,field2,green,9.06,0.164,-0.609,-20.494,-15.435
2021-07-25,field2,green,9.06,0.164,-0.609,-20.494,-15.435
2021-07-26,field2,green,9.06,0.164,-0.609,-20.494,-15.435
2021-07-27,field2,green,9.06,0.164,-0.609,-20.222,-15.631
2021-07-28,field2,green,15.937,0.164,-0.609,-20.222,-15.631
2021-07-29,field2,green,15.937,0.164,-0.609,-20.222,-15.631
2021-07-30,field2,green,10.306,0.164,-0.609,-20.222,-15.631
2021-07-31,field2,green,10.306,0.164,-0.609,-20.222,-15.631
2021-08-01,field2,green,10.306,0.164,-0.609,-18.575,-14.526
2021-08-02,field2,green,10.306,0.234,-0.666,-20.649,-15.807
2021-08-03,field2,green,10.306,0.234,-0.666,-20.649,-15.807
2021-08-04,field2,green,14.971,0.234,-0.666,-20.649,-15.807
2021-08-05,field2,green,7.31,0.234,-0.666,-20.649,-15.807
2021-08-06,field2,green,16.074,0.234,-0.666,-20.649,-15.807
2021-08-07,field2,green,8.334,0.062,-0.345,-17.739,-13.13
2021-08-08,field2,green,8.948,0.062,-0.345,-18.576,-13.984
2021-08-09,field2,green,11.979,0.062,-0.345,-18.576,-13.984
2021-08-10,field2,green,11.979,0.062,-0.345,-18.576,-13.984
2021-08-11,field2,green,10.845,0.062,-0.345,-18.576,-13.984
2021-08-12,field2,green,6.431,0.064,-0.338,-18.576,-13.984
2021-08-13,field2,green,13.735,0.064,-0.338,-17.081,-12.74
2021-08-14,field2,green,13.735,0.064,-0.338,-17.533,-12.974
2021-08-15,field2,green,13.735,0.064,-0.338,-17.533,-12.974
2021-08-16,field2,green,6.527,0.064,-0.338,-17.533,-12.974
2021-08-17,field2,green,6.527,0.052,-0.282,-17.533,-12.974
2021-08-18,field2,green,6.527,0.052,-0.282,-17.533,-12.974
2021-08-19,field2,green,6.527,0.052,-0.282,-17.533,-12.974
2021-08-20,field2,green,15.731,0.052,-0.282,-16.329,-11.114
2021-08-21,field2,green,15.731,0.052,-0.282,-16.329,-11.114
2021-08-22,field2,green,10.893,0.236,-0.549,-16.329,-11.114
2021-08-23,field2,green,10.705,0.236,-0.549,-16.329,-11.114
2021-08-24,field2,green,10.174,0.236,-0.549,-16.329,-11.114
2021-09-12,field2,ripe/harvest (yellow),21.804,0.272,-0.535,-15.947,-10.614
2021-09-13,field2,ripe/harvest (yellow),12.256,0.272,-0.535,-17.073,-11.86
2021-09-14,field2,ripe/harvest (yellow),16.15,0.272,-0.535,-17.073,-11.86
2021-09-15,field2,ripe/harvest (yellow),13.013,0.272,-0.535,-17.073,-11.86
2021-09-16,field2,ripe/harvest (yellow),14.834,0.231,-0.469,-17.073,-11.86
2021-09-17,field2,ripe/harvest (yellow),15.226,0.231,-0.469,-17.073,-11.86
2021-09-18,field2,ripe/harvest (yellow),15.226,0.231,-0.469,-18.689,-14.352
2021-09-19,field2,ripe/harvest (yellow),19.3,0.231,-0.469,-16.735,-11.222
2021-09-20,field2,ripe/harvest (yellow),11.148,0.231,-0.469,-16.735,-11.222
2021-09-21,field2,ripe/harvest (yellow),20.567,0.222,-0.464,-16.735,-11.222
2021-09-22,field2,ripe/harvest (yellow),20.567,0.222,-0.464,-16.735,-11.222
2021-09-23,field2,ripe/harvest (yellow),15.34,0.222,-0.464,-16.735,-11.222
2021-09-24,field2,ripe/harvest (yellow),15.34,0.222,-0.464,-16.735,-11.222
2021-09-25,field2,ripe/harvest (yellow),19.187,0.222,-0.464,-19.221,-13.562
2021-09-26,field2,ripe/harvest (yellow),13.438,0.21,-0.438,-19.221,-13.562
2021-09-27,field2,ripe/harvest (yellow),13.438,0.21,-0.438,-19.221,-13.562
2021-09-28,field2,ripe/harvest (yellow),13.438,0.21,-0.438,-19.221,-13.562
2021-09-29,field2,ripe/harvest (yellow),13.438,0.21,-0.438,-19.221,-13.562
2021-09-30,field2,ripe/harvest (yellow),23.922,0.21,-0.438,-18.836,-13.728
2021-10-01,field2,ripe/harvest (yellow),23.922,0.176,-0.416,-19.334,-13.329
2021-10-02,field2,ripe/harvest (yellow),25.622,0.176,-0.416,-19.334,-13.329
2021-10-03,field2,ripe/harvest (yellow),19.081,0.176,-0.416,-19.334,-13.329
2021-10-04,field2,ripe/harvest (yellow),19.081,0.176,-0.416,-19.334,-13.329
2021-10-05,field2,ripe/harvest (yellow),8.815,0.176,-0.416,-19.334,-13.329
2021-10-06,field2,ripe/harvest (yellow),8.815,0.176,-0.416,-19.334,-13.329
2021-10-07,field2,ripe/harvest (yellow),8.815,0.176,-0.416,-19.259,-13.701
2021-10-08,field2,ripe/harvest (yellow),8.815,0.176,-0.416,-19.259,-13.701
2021-10-09,field2,ripe/harvest (yellow),17.014,0.176,-0.416,-19.259,-13.701
2021-10-10,field2,ripe/harvest (yellow),23.179,0.176,-0.416,-19.259,-13.701
2021-10-11,field2,ripe/harvest (yellow),23.179,0.137,-0.389,-19.259,-13.701
2021-10-12,field2,ripe/harvest (yellow),10.879,0.137,-0.389,-18.739,-12.933
2021-10-13,field2,ripe/harvest (yellow),10.879,0.137,-0.389,-19.786,-13.468
2021-10-14,field2,ripe/harvest (yellow),21.483,0.137,-0.389,-19.786,-13.468
2021-10-15,field2,ripe/harvest (yellow),20.823,0.137,-0.389,-19.786,-13.468
2021-10-27,field2,fallow,16.653,0.082,-0.322,-14.943,-9.442
2021-10-28,field2,fallow,5.185,0.082,-0.322,-14.943,-9.442
2021-10-29,field2,fallow,5.185,0.082,-0.322,-14.943,-9.442
2021-10-30,field2,fallow,5.185,0.082,-0.322,-14.943,-9.442
2021-10-31,field2,fallow,6.129,0.082,-0.322,-17.713,-9.371
2021-11-01,field2,fallow,6.129,0.082,-0.322,-17.713,-9.371
2021-11-02,field2,fallow,6.129,0.082,-0.322,-17.713,-9.371
2021-11-03,field2,fallow,5.2,0.082,-0.322,-17.713,-9.371
2021-11-04,field2,fallow,2.506,0.082,-0.322,-17.713,-9.371
2021-11-05,field2,fallow,2.506,0.082,-0.322,-17.713,-9.371
2021-11-06,field2,fallow,2.506,0.082,-0.322,-17.713,-9.371
2021-11-07,field2,fallow,2.506,0.082,-0.322,-17.713,-9.371
2021-11-08,field2,fallow,2.506,0.082,-0.322,-17.713,-9.371
2021-11-09,field2,fallow,2.506,0.082,-0.322,-17.713,-9.371
2021-11-10,field2,fallow,2.506,0.001,0.033,-17.713,-9.371
2021-11-11,field2,fallow,3.894,0.001,0.033,-20.661,-13.592
